lm0_x,lm0_y,lm0_z,lm1_x,lm1_y,lm1_z,lm2_x,lm2_y,lm2_z,lm3_x,lm3_y,lm3_z,lm4_x,lm4_y,lm4_z,lm5_x,lm5_y,lm5_z,lm6_x,lm6_y,lm6_z,lm7_x,lm7_y,lm7_z,lm8_x,lm8_y,lm8_z,lm9_x,lm9_y,lm9_z,lm10_x,lm10_y,lm10_z,lm11_x,lm11_y,lm11_z,lm12_x,lm12_y,lm12_z,lm13_x,lm13_y,lm13_z,lm14_x,lm14_y,lm14_z,lm15_x,lm15_y,lm15_z,lm16_x,lm16_y,lm16_z,lm17_x,lm17_y,lm17_z,lm18_x,lm18_y,lm18_z,lm19_x,lm19_y,lm19_z,lm20_x,lm20_y,lm20_z,label,handedness,confidence,image_path
0.0,0.0,0.0,-0.20555343,-0.3192609,0.10086764,-0.3099587,-0.660743,0.1440497,-0.48237383,-0.71236795,-0.24268381,-0.3159642,-0.97581226,-0.15921253,-0.26917994,-0.9282908,0.023009824,-0.25390616,-1.2216564,-0.1605434,-0.37639865,-1.5335193,-0.23945093,-0.35295534,-1.4300383,-0.27606496,0.033834953,-0.9993684,0.010861569,-0.05555426,-0.8869811,-0.11493382,-0.10624249,-0.60888284,-0.077044874,-0.106921725,-0.5428892,-0.07166918,-0.02824731,-0.89492863,0.051845126,0.0033016682,-0.75300753,-0.068235844,0.13930544,-0.68688697,-0.08106516,-0.06571216,-0.53248835,-0.06988224,0.23052959,-0.72961223,0.059930287,0.22235173,-0.7158675,-0.22267032,0.14133272,-0.5229067,-0.12413637,0.15464693,-0.51783043,-0.1816183,Q,Right,0.96,aug_Q_023.jpg
0.0,0.0,0.0,-0.17274454,-0.2663129,0.02004531,-0.3054731,-0.59353817,-0.14874388,-0.46769565,-0.6613503,-0.23021178,-0.3380376,-0.8710066,-0.17117399,-0.15072714,-0.84376085,-0.07657904,-0.31051302,-1.2551469,-0.24213427,-0.37264547,-1.3628936,-0.26993343,-0.37360466,-1.2418255,-0.34877208,0.010522173,-0.99910885,-0.0408764,0.032779105,-0.82009834,-0.094414465,-0.008593132,-0.62283754,-0.23492876,-0.007760968,-0.45356593,-0.19157995,0.09584535,-0.8085563,0.0048785475,0.14990926,-0.6452525,-0.1670734,0.03362175,-0.58037746,-0.19577844,0.11066974,-0.52871406,-0.22331238,0.31097865,-0.71466964,-0.020144735,0.2619001,-0.73555654,0.034364387,0.22746591,-0.3769185,-0.18217975,0.13322714,-0.4524779,-0.12197277,Q,Right,0.96,aug_Q_007.jpg
0.0,0.0,0.0,-0.30013812,-0.2970901,-0.075987644,-0.35136926,-0.63221395,-0.110150695,-0.68975806,-0.69956666,-0.18591782,-0.94944966,-0.8391401,-0.20961356,-0.18565793,-0.914449,-0.103200965,-0.23192884,-1.3198136,-0.037060652,-0.26114902,-1.7083747,-0.12349527,-0.3138701,-2.1509879,-0.27543667,0.08294403,-0.994251,-0.06771335,-0.07093788,-1.2492409,-0.26051822,-0.05793142,-1.5594049,-0.2988371,-0.14410694,-1.3607079,-0.33613488,0.18049826,-0.82868934,-0.060601395,0.097887635,-0.7536002,-0.10510862,0.15816742,-0.56910807,-0.2791694,-0.023580803,-0.47064266,-0.26010805,0.33020464,-0.68115115,-0.015433414,0.36223367,-0.6697864,-0.16048294,0.22951488,-0.60072124,-0.23956224,0.27947137,-0.4274264,-0.18988074,P,Right,0.96,aug_P_011.jpg
0.0,0.0,0.0,-0.24154933,-0.3072043,-0.05816745,-0.18110065,-0.6465321,-0.12127992,-0.066887274,-0.7389492,-0.19283316,0.1100699,-0.80333215,-0.22879967,-0.0022540314,-0.9384658,-0.032837562,-0.09402384,-0.80971736,-0.055607606,-0.08973462,-0.640257,-0.17836034,-0.015430103,-0.51850337,-0.1518279,0.12206544,-0.98758787,-0.09884481,0.010985608,-0.8561777,-0.010224152,0.0378473,-0.6707343,-0.17993322,0.05363582,-0.51757246,-0.077145204,0.2841037,-0.9676338,0.12727438,0.21985939,-0.82296973,-0.032326087,0.1908002,-0.5714476,-0.19767176,0.247352,-0.51636213,-0.08296746,0.5376944,-0.8524397,0.04887722,0.40624148,-1.2458733,-0.10566721,0.5519437,-1.4980853,-0.11612363,0.5329793,-1.7779914,-0.116014816,I,Right,0.96,aug_I_023.jpg
0.0,0.0,0.0,-0.2263353,-0.2391435,-0.18319984,-0.4275644,-0.5847525,-0.23902547,-0.5594947,-0.7259831,-0.19448817,-0.30523148,-0.7695686,-0.28318074,-0.106389746,-1.0107107,-0.23199926,-0.29819807,-1.3992592,-0.22669567,-0.32453275,-1.7295661,-0.25418437,-0.38582358,-2.2302802,-0.35704544,-0.053897712,-0.9725277,-0.22646163,-0.050668966,-1.3897511,-0.30913472,-0.12889187,-1.604402,-0.46659175,-0.17017329,-1.4672284,-0.3902189,0.1830682,-0.8706391,-0.2081062,0.18166895,-1.1969944,-0.29429772,0.20321055,-1.4400004,-0.34379426,0.029879687,-1.2899202,-0.48435313,0.31950274,-0.7093317,-0.14513598,0.3728821,-1.0822605,-0.3809222,0.24493963,-1.3606178,-0.43430385,0.39333582,-1.2066634,-0.4446536,D,Right,0.96,aug_D_012.jpg
0.0,0.0,0.0,-0.34922302,-0.2585751,-0.13318798,-0.4446974,-0.5292699,-0.10898129,-0.17597382,-0.59078425,-0.24707003,-0.023579808,-0.6390435,-0.165696,-0.17220026,-0.85548943,-0.13182595,-0.28717917,-1.3083287,-0.14459516,-0.28272542,-1.5827527,-0.17351164,-0.33786005,-1.9504935,-0.23946029,-0.08934001,-0.9885555,-0.12155842,-0.018289793,-1.4007801,-0.14065999,-0.018630855,-1.6773052,-0.22575837,0.008326822,-2.027509,-0.27065066,0.08516356,-0.7541904,-0.09370324,0.056581154,-1.30917,-0.1412474,0.110266834,-1.597753,-0.1692688,0.24364035,-1.8878579,-0.15876207,0.36894643,-0.61482596,-0.07177617,0.23895554,-1.0453064,-0.07531653,0.37691453,-1.2764394,-0.12723233,0.40990338,-1.6062301,-0.19631436,4,Right,0.96,aug_4_009.jpg
0.0,0.0,0.0,-0.119360894,-0.3116846,-0.16635872,-0.36861223,-0.58406055,-0.28308502,-0.1928573,-0.5689374,-0.2754265,-0.12517437,-0.6460146,-0.24787214,-0.19001645,-0.89784366,-0.21813647,-0.19600551,-0.720754,-0.27636948,-0.22656004,-0.625148,-0.31092036,-0.016001401,-0.4860339,-0.3294316,0.06567392,-0.9750097,-0.21223347,0.07160743,-0.7911783,-0.26154643,0.01887419,-0.6795147,-0.33515623,0.009465796,-0.49731335,-0.23800656,0.2009046,-0.8454403,-0.17124797,0.20120394,-0.735201,-0.26098007,0.14347965,-0.67324203,-0.27932096,0.097052105,-0.51389986,-0.24696372,0.30159605,-0.7794575,-0.116289504,0.34112355,-0.6692891,-0.24815778,0.28880352,-0.6136359,-0.3255285,0.32138896,-0.47741613,-0.32385755,N,Right,0.96,aug_N_033.jpg
0.0,0.0,0.0,-0.104874864,-0.18477234,-0.07110945,-0.42471105,-0.51849014,-0.1980979,-0.5605654,-0.7381122,-0.06840377,-0.8204174,-0.8332319,-0.19847815,-0.19382629,-0.85031164,-0.13674077,-0.1956523,-1.2903441,-0.24454086,-0.15485421,-1.6816182,-0.2161404,-0.360441,-1.9687076,-0.24099451,0.02910177,-0.995896,-0.085698955,0.07083656,-1.2893978,-0.3042541,0.025858251,-1.4904873,-0.27162433,-0.13624229,-1.4116136,-0.28214866,0.23343885,-0.8501783,-0.07626142,0.27374744,-0.79462034,-0.099335566,0.1787453,-0.59367955,-0.25059506,0.21499127,-0.43016097,-0.26108935,0.33657128,-0.7475827,-0.19416119,0.39721134,-0.6845669,-0.21625866,0.36899343,-0.48056498,-0.23405536,0.22556382,-0.41173032,-0.29437843,K,Right,0.96,aug_K_024.jpg
0.0,0.0,0.0,-0.08469379,-0.0534815,-0.078488156,-0.24530017,-0.61282504,-0.13869828,-0.20843022,-0.5829089,-0.3007589,0.084920116,-0.76000464,-0.1118292,-0.16889203,-0.9173114,-0.17646934,-0.2381024,-0.834013,-0.11639544,-0.05359711,-0.51332307,-0.31364635,-0.011528401,-0.46053186,-0.27031052,0.026924578,-0.99932086,-0.025156977,0.1294563,-0.7540607,-0.1298137,0.1727064,-0.5373075,-0.23360562,0.09599811,-0.32047746,-0.27415577,0.23937228,-0.799619,-0.08392722,0.26172426,-0.65515363,-0.24649298,0.18929192,-0.5059546,-0.22820687,0.03836952,-0.45744804,-0.17132837,0.5507135,-0.7316335,-0.036105573,0.39760554,-0.5760479,-0.08090065,0.41637772,-0.48471928,-0.19358538,0.37628973,-0.3727685,-0.17095368,S,Right,0.96,aug_S_017.jpg
0.0,0.0,0.0,-0.25109646,-0.268045,-4.4721575e-05,-0.36441106,-0.6317151,-0.05751,-0.59193754,-0.8671807,-0.19953692,-0.4399701,-0.91195846,-0.19888622,-0.22354206,-1.0376438,-0.07912825,-0.23559374,-1.330461,-0.17401837,-0.4173321,-1.5904865,-0.34304804,-0.5307205,-1.4521474,-0.41174272,-0.10946352,-0.9861593,-0.12452932,-0.054572742,-0.76190996,-0.092004865,-0.09538395,-0.6502473,-0.15013145,-0.09949103,-0.4957834,-0.09806213,0.24781817,-0.93357176,0.017000128,0.056558445,-0.7153112,-0.17733152,0.06964172,-0.6949043,-0.20492393,-0.006810052,-0.54251844,-0.08628879,0.313079,-0.8488138,0.051392213,0.18621823,-0.6717286,-0.13894626,0.28145665,-0.5567467,-0.09432736,0.13954788,-0.555402,-0.15374447,Q,Right,0.96,aug_Q_008.jpg
0.0,0.0,0.0,-0.22576557,-0.20812954,-0.012133164,-0.31871924,-0.5635549,0.03381359,-0.19127087,-0.61697197,-0.11576559,-0.06324693,-0.6395168,-0.15978527,-0.17281976,-0.83319503,0.019817403,-0.29165012,-1.1739912,-0.07455355,-0.38619217,-1.4653978,-0.16329122,-0.4358509,-1.238906,-0.16175611,-0.119043395,-0.99235934,0.032427657,0.01310068,-0.67878836,-0.046478283,-0.05555866,-0.59739643,-0.10835501,0.030720064,-0.46938452,-0.15705131,0.11960548,-0.9134293,-0.032017745,0.054865945,-0.73910093,-0.16006887,0.013138414,-0.6028881,-0.08451848,0.010089782,-0.47972035,-0.08267293,0.39398605,-0.73561156,-0.045600783,0.26517412,-0.6010661,-0.14683922,0.1350216,-0.5878609,-0.15831093,0.18954845,-0.42678857,-0.11631598,X,Right,0.96,aug_X_022.jpg
0.0,0.0,0.0,-0.24088244,-0.1790658,-0.07193179,-0.288018,-0.5472814,-0.21888137,-0.09680791,-0.6615806,-0.30776104,-0.040759712,-0.7393584,-0.23737225,-0.23774742,-0.9218051,-0.0828159,-0.3482924,-1.3437237,-0.16847035,-0.55555475,-1.7612537,-0.2213652,-0.70554626,-2.1830711,-0.24296163,-0.07474754,-0.9822139,-0.17224601,0.070871755,-1.364481,-0.1393014,0.21911861,-1.759398,-0.24175407,0.4149851,-2.2545047,-0.21395102,0.07268981,-0.86564636,-0.18338421,0.14132804,-0.74913067,-0.22829726,0.0952717,-0.5843134,-0.26433337,0.054506496,-0.49609566,-0.3477546,0.26071554,-0.6938139,-0.14973211,0.24081358,-0.71785355,-0.31158453,0.19496983,-0.46598297,-0.2942857,0.20917465,-0.4567596,-0.23144995,V,Right,0.96,aug_V_024.jpg
0.0,0.0,0.0,0.5298316,-0.06974791,0.096072264,0.9396996,-0.21758315,0.091399156,1.3104601,-0.27733177,0.014282632,1.6627191,-0.32648188,-0.06623562,0.60108453,-0.75987035,0.31842113,1.0699738,-0.8370538,0.22643833,1.4515054,-0.8626492,0.09336411,1.7502267,-0.87426376,-0.0031987608,0.51812536,-0.84100175,0.15576334,1.0979782,-0.9237921,0.08052771,1.5065174,-0.9476299,-0.023824742,1.8416827,-0.9443694,-0.10269611,0.47173524,-0.8732554,-0.036362603,1.076139,-0.9708015,-0.11067563,1.4779162,-0.9814069,-0.15571454,1.7886131,-0.96465063,-0.18605049,0.46681607,-0.8471385,-0.23757914,0.97703797,-0.98500884,-0.29328072,1.3202343,-1.0001072,-0.28931123,1.5974063,-0.97557837,-0.28275463,C,Right,0.95,141.jpg
0.0,0.0,0.0,-0.0885903,-0.3257473,-0.22350301,-0.18481341,-0.59254825,-0.11702104,-0.10018787,-0.6611981,-0.27365646,0.12285717,-0.7399083,-0.17770241,-0.036717564,-1.0144181,-0.067252584,-0.14019541,-1.4915752,-0.11674536,-0.15544277,-1.8864722,-0.22313882,-0.17123282,-2.171098,-0.21681432,0.21710478,-0.97021407,-0.107471794,0.09112036,-1.5775278,-0.17335899,0.024176523,-1.9809532,-0.15744011,0.19971015,-2.3298259,-0.28031197,0.10976061,-0.8372144,-0.17590223,0.17131853,-0.8092827,-0.19665258,0.25435302,-0.7004809,-0.2176731,0.17787258,-0.54040295,-0.2565685,0.4492365,-0.86287606,-0.16752784,0.37857518,-0.6737254,-0.1719269,0.3787466,-0.5715158,-0.17556272,0.37592548,-0.37824208,-0.27329323,R,Right,0.96,aug_R_026.jpg
0.0,0.0,0.0,-0.28514093,-0.38891625,-0.09193145,-0.5166839,-0.66839695,-0.07926005,-0.19226861,-0.76251364,-0.053126123,0.009997753,-0.7916019,-0.15326111,-0.27938747,-1.0082589,-0.09757271,-0.31466857,-0.85320777,-0.1707817,-0.1967424,-0.6984445,-0.2670654,-0.065424696,-0.54355234,-0.23184843,-0.13410713,-0.99061865,-0.026267435,-0.06096966,-0.95458215,-0.07788491,-0.08140907,-0.73440003,-0.2196929,-0.040121518,-0.56684136,-0.40595767,0.13887331,-0.924448,-0.12717341,0.16552259,-0.7876118,-0.14429495,0.021858891,-0.68136936,-0.19714698,0.027373761,-0.5076957,-0.23708044,0.29578555,-0.87361205,-0.10263203,0.34907228,-1.2653096,-0.13684455,0.45550558,-1.4965719,-0.24197899,0.48649472,-1.8682834,-0.26678517,I,Right,0.96,aug_I_024.jpg
0.0,0.0,0.0,-0.28167146,-0.24007379,-0.1592049,-0.4361983,-0.5664054,-0.20443854,-0.2535923,-0.84795815,-0.24685867,0.01818421,-1.012603,-0.2727033,-0.5290476,-0.9076298,0.08610104,-0.5311639,-1.2150146,0.025403235,-0.47886547,-1.3878024,-0.067142665,-0.427421,-1.544427,-0.14872454,-0.29351798,-0.9513798,0.093401335,-0.29488164,-1.2867365,0.06494909,-0.27103737,-1.4776094,-0.011038703,-0.25673592,-1.6600513,-0.081744894,-0.06583891,-0.9273806,0.06138598,-0.059152856,-1.2385211,0.017848026,-0.071690775,-1.4266161,-0.035562698,-0.09065865,-1.5979446,-0.08791017,0.18121818,-0.8502484,0.003591211,0.18151702,-1.0927156,-0.036497947,0.16606335,-1.2415813,-0.04974857,0.14537425,-1.3763382,-0.06871929,B,Right,0.95,170.jpg
0.0,0.0,0.0,-0.14199233,-0.2623889,-0.12696469,-0.36625907,-0.54368603,-0.13419709,-0.14539687,-0.6943456,-0.28189424,0.13711338,-0.6770977,-0.203836,-0.16793746,-0.872826,-0.12473784,-0.16788925,-1.41175,-0.14133987,-0.26664263,-1.7111619,-0.27677894,-0.2051203,-2.096541,-0.21714145,0.012899901,-0.99847454,-0.053686384,0.0945102,-1.4794437,-0.111364976,0.02751679,-1.9782444,-0.26506358,0.08707502,-2.2657769,-0.1733275,0.2557865,-0.8714552,-0.032378178,0.11724564,-0.7353966,-0.1478811,0.23807502,-0.82889533,-0.086669706,0.16548614,-0.47528997,-0.2720511,0.37961063,-0.74756765,0.012078719,0.43418464,-0.64005697,-0.13247246,0.3143804,-0.59206194,-0.262624,0.31063253,-0.40409106,-0.25339875,2,Right,0.96,aug_2_026.jpg
0.0,0.0,0.0,-0.23706645,-0.3532409,-0.01367973,-0.2863343,-0.7020474,-0.03379763,-0.7159954,-0.8241489,0.021214386,-0.8407102,-0.9394755,-0.100076236,-0.1779467,-1.0178721,0.09576578,-0.1771852,-1.4210061,-0.057665404,-0.29638532,-1.7603886,-0.09136104,-0.2726919,-2.0979173,-0.18197134,-0.089239776,-0.99400586,-0.06315559,-0.047969088,-1.4127655,-0.1966978,-0.0569945,-1.6119217,-0.25182787,-0.051392972,-1.6019462,-0.3065904,0.11262334,-1.0293033,0.11341996,0.21558051,-0.86515695,-0.023932835,0.13020478,-0.61481535,-0.13819058,0.07857697,-0.4986359,-0.068020545,0.32268426,-0.87850595,-0.042831723,0.17610958,-0.7028477,-0.07857593,0.2436063,-0.61557114,-0.19177721,0.20171669,-0.4967722,-0.1775459,P,Right,0.96,aug_P_033.jpg
0.0,0.0,0.0,-0.18475564,-0.2924129,-0.1063246,-0.2821471,-0.6026836,-0.19867001,-0.041712914,-0.5906447,-0.20596558,0.08817211,-0.7261073,-0.18381818,-0.24613044,-0.9516956,-0.13356881,-0.110357374,-0.76308453,-0.18994538,-0.093207255,-0.71916676,-0.24037693,0.0046568615,-0.55857635,-0.33970746,0.17607386,-0.9776178,-0.1151585,0.12975374,-0.81296545,-0.12108777,0.12216879,-0.7124147,-0.21052262,0.14728498,-0.5668396,-0.28637466,0.18875942,-0.8610939,-0.08862443,0.08639542,-0.75880224,-0.20415477,0.18202515,-0.68947065,-0.21638244,0.1993,-0.5481341,-0.3228793,0.3905298,-0.7370206,-0.1256186,0.2841876,-0.649251,-0.116718404,0.3200709,-0.6423823,-0.25131416,0.2832658,-0.51322865,-0.20405231,N,Right,0.96,aug_N_030.jpg
0.0,0.0,0.0,-0.103485905,-0.24537463,-0.04169002,-0.26217046,-0.57253504,0.0018721694,-0.089694984,-0.6606574,-0.095518425,0.07177148,-0.7249312,-0.109226786,-0.102408655,-0.85726917,0.030565087,-0.11985204,-1.3092355,0.025988372,-0.17370923,-1.5815599,-0.007023513,-0.17242913,-2.0115361,-0.12364253,0.04180992,-0.99680275,0.06808987,0.100686036,-1.4998966,-0.02435671,0.05093567,-1.6515172,-0.09516889,0.09774337,-2.0393078,-0.14260702,0.1936851,-0.7633125,0.034683246,0.2043956,-0.6829593,0.02030566,0.27367055,-0.6870025,-0.101849996,0.14896496,-0.4114735,-0.06939352,0.33911648,-0.8286662,0.09340772,0.36057213,-0.6629509,-0.08003195,0.28168628,-0.5398948,-0.06488293,0.28023535,-0.41216677,-0.07056363,2,Right,0.96,aug_2_032.jpg
0.0,0.0,0.0,-0.1275098,-0.30094105,-0.049718868,-0.35069376,-0.6481682,-0.039474785,-0.68476117,-0.7811462,-0.1131552,-0.9458795,-0.87487173,-0.10358316,-0.24485551,-0.92897326,-0.08237553,-0.20980176,-1.2693369,-0.0807144,-0.2691396,-1.5410919,-0.1315572,-0.3391867,-1.9583365,-0.02098896,-0.0056872386,-0.99992025,0.011271789,0.017662244,-0.7815558,-0.059006352,0.026731556,-0.6581695,-0.14185995,0.022221284,-0.6494167,-0.25887266,0.11220256,-0.9058198,0.01594741,0.078200944,-0.71513164,-0.08933443,0.06395885,-0.5920642,-0.122582234,-0.00023333357,-0.4970143,-0.09948038,0.2382431,-0.76570034,0.011696637,0.18023746,-0.6415129,-0.12887296,0.17864998,-0.5864032,-0.10254673,0.22751753,-0.4146794,-0.17817742,L,Right,0.96,aug_L_020.jpg
0.0,0.0,0.0,-0.3304299,-0.18938625,-0.03472532,-0.46073145,-0.5529283,0.045411907,-0.33932996,-0.648089,-0.0836245,-0.1647946,-0.7444329,-0.19911644,-0.27278137,-1.0103678,0.02459981,-0.34565142,-0.8259597,-0.19328542,-0.2645861,-0.6400281,-0.14567505,-0.22318709,-0.3578915,-0.18531437,-0.08848879,-0.9952149,0.04143787,-0.12754808,-0.68592304,-0.08951148,-0.11132767,-0.5302728,-0.15375958,-0.058559448,-0.38824603,-0.16482112,0.11758223,-0.9355934,0.020285733,-0.012490817,-0.74325323,-0.047256287,0.08851981,-0.73000735,-0.18282199,0.054330654,-0.45592222,-0.13517912,0.3172128,-0.8783625,-0.04809993,0.31705156,-1.259961,-0.1313488,0.096788704,-1.4314743,-0.16394876,0.013681969,-1.2772808,-0.22482394,J,Right,0.96,aug_J_016.jpg
0.0,0.0,0.0,-0.13792044,-0.26965156,-0.084768064,-0.30049166,-0.6603321,-0.05098189,-0.38471553,-0.7489854,-0.10945127,-0.1814721,-0.8366783,-0.1942091,-0.12945138,-1.0296544,-0.014931442,-0.19735588,-1.32822,-0.078634575,-0.31897646,-1.5835997,-0.14123592,-0.4085945,-1.3645984,-0.3205707,0.053634964,-0.99808306,0.030879335,0.08133073,-1.5802652,-0.11179118,0.082918234,-1.9178141,-0.13285863,0.07304418,-2.3062131,-0.07607328,0.2818999,-0.9498701,-0.04258682,0.27603832,-1.3881918,-0.028188678,0.3048623,-1.7181518,-0.08588138,0.29028302,-2.126236,-0.1749841,0.48161283,-0.83648413,0.008800607,0.45428103,-1.2253731,-0.04614308,0.67759997,-1.610273,-0.044494364,0.5046888,-1.7856007,-0.17365293,F,Right,0.96,aug_F_009.jpg
0.0,0.0,0.0,-0.17189361,-0.2222536,0.078128174,-0.34952134,-0.4981757,0.09735922,-0.30335164,-0.7002114,-0.05792504,-0.0005082244,-0.71840024,-0.07015001,-0.21892838,-1.0042462,0.03376566,-0.18816783,-1.4138938,0.0014429445,-0.3497064,-1.683867,0.049360853,-0.25750464,-2.0676072,-0.046472665,-0.01513533,-0.99458545,0.102814026,0.041739162,-1.3944348,0.034173205,-0.044191934,-1.8490742,-0.08976006,0.011469788,-2.1765156,-0.042705398,0.28147268,-0.80516684,0.0880254,0.12308766,-0.81529933,0.03313877,0.12413756,-0.67467064,-0.030267999,0.123102024,-0.3935574,-0.12116378,0.26820117,-0.7632383,0.09768025,0.37095535,-0.60876983,-0.10711586,0.21946116,-0.6215168,-0.11045821,0.22839175,-0.44999775,0.042466965,U,Right,0.96,aug_U_021.jpg
0.0,0.0,0.0,-0.17935364,-0.36596802,0.057533327,-0.3900589,-0.5729742,-0.033059053,-0.119812325,-0.7026681,-0.060888197,-0.03089066,-0.72060764,-0.22090536,-0.1598663,-1.0282948,-0.058904912,-0.2568013,-1.489866,-0.038386483,-0.28224874,-1.815504,-0.11872492,-0.3252587,-2.2008243,-0.10892613,0.06681344,-0.9972831,0.03102226,0.04388845,-1.5289769,-0.044853836,0.069646455,-1.9612459,-0.18542923,-0.03671303,-2.245065,-0.13507852,0.2178915,-0.96776104,0.048776377,0.16111277,-0.81959945,-0.039646283,0.13173695,-0.65855086,-0.12846763,0.10571836,-0.5868443,-0.13072585,0.3557901,-0.7539618,-0.07421369,0.3884948,-0.8200925,-0.043839317,0.2482762,-0.55663604,-0.12554517,0.17007257,-0.42196867,-0.076365,U,Right,0.96,aug_U_002.jpg
0.0,0.0,0.0,-0.2680811,-0.34342006,-0.14709799,-0.28713864,-0.7603223,-0.25226754,0.014210503,-1.0181264,-0.38695654,0.43406072,-1.045394,-0.4747043,0.062434703,-1.0275121,-0.0020954648,0.23983566,-1.3987727,-0.28790477,0.06016423,-1.137525,-0.43142053,-0.015606492,-0.91935265,-0.46408397,0.32757777,-0.9442603,-0.032640215,0.5739248,-1.3247769,-0.35046795,0.3018801,-1.0475254,-0.42773122,0.14501809,-0.82080156,-0.37443498,0.5741092,-0.82799745,-0.11027522,0.70057386,-1.1330625,-0.39087966,0.40262896,-0.8826804,-0.3636428,0.2460477,-0.65306,-0.23649766,0.7979562,-0.6894857,-0.20420298,0.9370402,-0.9678154,-0.3178093,0.8374325,-0.95340025,-0.27579895,0.76952213,-0.88340056,-0.19322628,J,Right,0.95,247.jpg
0.0,0.0,0.0,-0.21552177,-0.3592735,0.007927291,-0.3269208,-0.5293613,0.0062428545,-0.49755108,-0.6452895,-0.12706378,-0.39289176,-0.8287663,-0.11581205,-0.2255632,-0.9511845,0.06366944,-0.23027398,-1.2924268,-0.12285093,-0.30298606,-1.5417094,-0.2111788,-0.43491796,-1.4127123,-0.3089271,-0.050328847,-0.9981762,-0.033335008,-0.049423452,-1.2333328,-0.15658286,-0.08173156,-1.6328421,-0.19197752,-0.19521509,-1.4656562,-0.26960754,0.22151603,-0.9071088,-0.014508185,0.20992154,-1.324013,-0.18010554,0.11919088,-1.3944006,-0.28452665,-0.042809073,-1.3216258,-0.26548395,0.37786543,-0.8215882,0.047429584,0.4391318,-1.2466352,-0.04011058,0.33644992,-1.4879801,-0.1554202,0.21345638,-1.2672454,-0.21253152,O,Right,0.96,aug_O_018.jpg
0.0,0.0,0.0,-0.0121479845,-0.3568055,0.003568183,-0.3155441,-0.5658445,-0.120651595,-0.7138832,-0.76457536,-0.12512021,-0.8989726,-0.9542356,-0.24641635,-0.22289038,-0.9542739,-0.041676275,-0.23685433,-1.5173712,-0.14184567,-0.31532517,-1.9209452,-0.22902447,-0.30154458,-2.3037126,-0.30609927,0.17887865,-0.97752476,-0.11156952,0.07718778,-1.5586612,-0.04551906,0.013795215,-1.9068191,-0.19498019,-0.016259152,-2.3639758,-0.13656694,0.4054043,-1.0231711,-0.025696049,0.2796463,-1.3921428,-0.200166,0.2300858,-1.8700964,-0.15855686,0.26620796,-2.1256592,-0.15189837,0.48355332,-0.7141467,-0.042144753,0.42642942,-1.1647632,-0.14988707,0.5984537,-1.491478,-0.13660976,0.458623,-1.9752059,-0.13470843,5,Right,0.96,aug_5_018.jpg
0.0,0.0,0.0,-0.21016891,-0.22686285,-0.003007278,-0.4880045,-0.59915125,-0.036543485,-0.35965398,-0.74436224,-0.1306896,-0.056939427,-0.7465635,-0.097926855,-0.22987176,-0.9900182,-0.03702184,-0.42980778,-1.4789758,-0.07904804,-0.6658721,-1.872574,-0.1424223,-0.7762157,-2.2373054,-0.14566593,-0.03358452,-0.99710685,-0.06819135,0.1406865,-1.5029178,-0.06906334,0.3086339,-1.8822676,-0.09487012,0.5320465,-2.3651147,-0.08652339,0.0579447,-0.8793035,-0.010233735,0.047057662,-0.7180568,-0.21538703,0.19260961,-0.5084171,-0.16944157,-0.00345211,-0.5272319,-0.10542492,0.3174056,-0.94101804,0.0018949716,0.33893818,-0.65327746,-0.075532064,0.33204055,-0.55349845,-0.06362814,0.18625869,-0.38451537,-0.1682724,V,Right,0.96,aug_V_027.jpg
0.0,0.0,0.0,-0.20834193,-0.2727206,-0.058065575,-0.37660798,-0.4690041,-0.23381835,-0.21641201,-0.77559847,-0.32894728,0.04941897,-0.7957676,-0.17727922,-0.27917674,-0.9874162,-0.19210985,-0.1784916,-0.8277243,-0.14728625,-0.12012642,-0.6420407,-0.26011223,-0.19297586,-0.4845363,-0.27218804,0.012046603,-0.98694277,-0.16062035,-0.06688907,-0.8349975,-0.23404737,-0.10895713,-0.7063793,-0.20527996,2.1974345e-05,-0.507884,-0.19529815,0.16121778,-0.894216,-0.1260519,0.12061152,-0.61246294,-0.25873604,0.14860684,-0.6188601,-0.20102254,0.065441266,-0.39209223,-0.2872912,0.32944736,-0.7436648,-0.053700592,0.23625651,-0.7406413,-0.20935932,0.29385757,-0.47692686,-0.26009408,0.27823815,-0.56174386,-0.33525342,M,Right,0.96,aug_M_011.jpg
0.0,0.0,0.0,-0.15604636,-0.27073196,-0.12087785,-0.38139227,-0.5668396,-0.11897975,-0.46123964,-0.94219834,-0.19185865,-0.6687664,-1.204064,-0.24445733,-0.22349118,-0.8638908,-0.09826301,-0.17085235,-1.2114912,-0.21928523,-0.36977884,-1.4307393,-0.34668234,-0.4572416,-1.2329261,-0.36337227,0.020918202,-0.9916402,-0.12732667,-0.06274869,-0.7382413,-0.15249781,-0.08859961,-0.6773365,-0.191942,0.041522514,-0.42155138,-0.2541624,0.120162055,-0.8310932,-0.06526161,0.11024408,-0.751441,-0.15359804,0.105979174,-0.59994924,-0.1741324,0.111658104,-0.4690835,-0.20364456,0.29609635,-0.726947,-0.057179686,0.28705814,-0.67790073,-0.20654021,0.19044483,-0.470722,-0.30033633,0.113251224,-0.47552004,-0.18102597,T,Right,0.96,aug_T_014.jpg
